asn,degree
39566,1
39598,1
39716,1
39893,1
39896,1
39976,1
41511,1
41522,1
41779,1
41835,1
41841,1
42065,1
42261,1
42490,1
42552,1
42556,1
42717,1
42935,1
43028,1
43409,1
43414,1
43495,1
43627,1
44065,1
44246,1
44247,1
45699,1
46717,1
46886,1
47252,1
47267,1
47275,1
47277,1
47771,1
48105,1
48157,1
48224,1
48288,1
48626,1
48694,1
48727,1
48767,1
48790,1
48797,1
48850,1
49013,1
49602,1
49787,1
49849,1
50016,1
50017,1
50095,1
50297,1
50434,1
50488,1
50829,1
50994,1
51353,1
51566,1
51587,1
51590,1
51636,1
51792,1
51948,1
51962,1
51980,1
52009,1
52020,1
52051,1
52079,1
53347,1
53861,1
54154,1
54578,1
54839,1
54924,1
55199,1
56412,1
56712,1
56783,1
56838,1
56847,1
57055,1
57113,1
57121,1
57221,1
57254,1
57376,1
57536,1
57592,1
57594,1
57643,1
57890,1
57945,1
57998,1
58367,1
59415,1
59444,1
59491,1
59556,1
59620,1
59670,1
59686,1
59763,1
59871,1
59990,1
60173,1
60466,1
60534,1
60755,1
60782,1
60884,1
60920,1
60930,1
61053,1
61056,1
61134,1
61203,1
61289,1
62011,1
62201,1
62458,1
63679,1
64477,1
196816,1
196967,1
196969,1
197031,1
197046,1
197049,1
197186,1
197274,1
197301,1
197310,1
197318,1
197345,1
197375,1
197418,1
197615,1
197645,1
197709,1
197721,1
197747,1
197766,1
197833,1
197849,1
197892,1
198004,1
198007,1
198035,1
198072,1
198081,1
198112,1
198235,1
198269,1
198277,1
198317,1
198377,1
198389,1
198401,1
198418,1
198424,1
198430,1
198496,1
198509,1
198529,1
198549,1
198560,1
198571,1
198604,1
198655,1
198880,1
198896,1
198906,1
198909,1
198975,1
199061,1
199138,1
199201,1
199338,1
199341,1
199381,1
199411,1
199413,1
199451,1
199475,1
199494,1
199550,1
199551,1
199585,1
199723,1
199774,1
199787,1
199846,1
199888,1
199891,1
199943,1
199965,1
200001,1
200125,1
200414,1
200438,1
200574,1
200577,1
200625,1
200668,1
200672,1
200750,1
200863,1
200889,1
200918,1
201001,1
201049,1
201068,1
201122,1
201149,1
201314,1
201702,1
201754,1
201819,1
201925,1
201953,1
202085,1
202141,1
202228,1
202627,1
202719,1
202725,1
202744,1
202805,1
202936,1
202971,1
202994,1
203086,1
203140,1
203157,1
203188,1
203230,1
203263,1
203272,1
203302,1
203306,1
203505,1
203551,1
203632,1
203658,1
203687,1
203741,1
203742,1
203760,1
203765,1
203778,1
203937,1
203975,1
203985,1
204019,1
204700,1
204871,1
205105,1
205296,1
205443,1
205481,1
205504,1
205604,1
205674,1
205685,1
205697,1
205776,1
205810,1
205856,1
205871,1
206001,1
206048,1
206162,1
206184,1
206186,1
206281,1
206314,1
206319,1
206359,1
206373,1
206401,1
206442,1
206581,1
206640,1
206674,1
206736,1
206758,1
206762,1
206890,1
206910,1
207033,1
207073,1
207101,1
207156,1
207221,1
262678,1
265380,1
266387,1
327922,1
328033,1
393523,1
394144,1
394732,1
395194,1
395383,1
6981,1
26064,1
13424,1
15311,1
52439,1
14773,1
7086,1
7314,1
7748,1
10771,1
10774,1
11806,1
13324,1
13959,1
15353,1
16928,1
18934,1
19227,1
19556,1
21528,1
22002,1
25993,1
46707,1
53617,1
11534,1
16810,1
21657,1
36813,1
46797,1
263511,1
16732,1
17069,1
22501,1
27818,1
27926,1
28009,1
52279,1
52291,1
52322,1
52328,1
52401,1
52414,1
52416,1
52419,1
52420,1
52453,1
52475,1
52481,1
52492,1
52498,1
52503,1
262189,1
262935,1
263716,1
263726,1
263755,1
263757,1
263766,1
263775,1
263782,1
263820,1
263834,1
264611,1
264679,1
264708,1
264712,1
264739,1
264800,1
265664,1
265692,1
265699,1
265771,1
265842,1
7087,1
26166,1
31841,1
16796,1
18472,1
7195,1
27827,1
27940,1
52296,1
52371,1
52491,1
61508,1
262229,1
263808,1
263814,1
263822,1
264699,1
264716,1
264727,1
264742,1
264781,1
264852,1
264853,1
265651,1
26721,1
32016,1
17425,1
7700,1
18104,1
38085,1
38225,1
133381,1
7482,1
7502,1
7530,1
17716,1
56098,1
133507,1
38738,1
45545,1
45557,1
56141,1
7565,1
135511,1
4638,1
24390,1
24437,1
56132,1
134663,1
135409,1
7631,1
7647,1
38148,1
45295,1
45300,1
45470,1
45712,1
55687,1
58514,1
58815,1
63873,1
132645,1
55793,1
38754,1
23412,1
18739,1
266336,1
7741,1
10357,1
7805,1
30542,1
10334,1
10838,1
11546,1
87,1
2553,1
3388,1
22258,1
7961,1
17563,1
8014,1
19192,1
23007,1
27686,1
27892,1
23307,1
40007,1
393907,1
25620,1
52564,1
52742,1
52935,1
61742,1
61845,1
262404,1
262756,1
262772,1
263557,1
264306,1
264943,1
266032,1
266515,1
8193,1
202660,1
9003,1
12343,1
199749,1
204046,1
15368,1
199284,1
200560,1
8236,1
44286,1
12984,1
25206,1
50866,1
200148,1
201210,1
56775,1
39198,1
39794,1
8338,1
44532,1
13055,1
13155,1
13174,1
24682,1
25535,1
29209,1
30855,1
31286,1
34467,1
43720,1
44579,1
47397,1
48000,1
48124,1
48612,1
49665,1
49816,1
51004,1
57079,1
60490,1
60496,1
61308,1
61398,1
196949,1
197023,1
60158,1
48517,1
8386,1
8395,1
57207,1
60137,1
201236,1
8410,1
30852,1
8419,1
48572,1
34948,1
8427,1
8440,1
42060,1
21283,1
47139,1
47237,1
20484,1
37031,1
51514,1
204790,1
47227,1
50914,1
203425,1
35021,1
47456,1
35100,1
41340,1
48803,1
47755,1
13075,1
56477,1
44380,1
51478,1
198770,1
201022,1
25486,1
57129,1
12423,1
25468,1
198753,1
16229,1
44709,1
50440,1
199267,1
8570,1
29453,1
47451,1
202038,1
24829,1
30784,1
51884,1
60904,1
205523,1
201935,1
62286,1
31191,1
35780,1
51054,1
201298,1
8666,1
8675,1
43538,1
25409,1
33971,1
49023,1
34491,1
60092,1
196807,1
8718,1
9068,1
31462,1
50045,1
50254,1
57452,1
60124,1
196938,1
197331,1
43811,1
49315,1
198499,1
8794,1
20755,1
196616,1
35518,1
8828,1
31270,1
42049,1
31371,1
8892,1
30857,1
62452,1
43555,1
44622,1
15669,1
35489,1
39271,1
39567,1
47332,1
49737,1
201333,1
51225,1
62136,1
38742,1
12380,1
15881,1
34303,1
42787,1
42916,1
43048,1
43176,1
44678,1
48403,1
48781,1
49502,1
49641,1
51118,1
51186,1
51200,1
51685,1
56689,1
59467,1
59498,1
60754,1
60926,1
62407,1
197535,1
199320,1
201417,1
205022,1
205822,1
33970,1
38995,1
56940,1
197529,1
206233,1
9030,1
57948,1
31483,1
41173,1
41854,1
45051,1
56603,1
57334,1
62142,1
197169,1
199010,1
34560,1
35725,1
44875,1
48828,1
20795,1
9113,1
12444,1
56582,1
36890,1
35776,1
50475,1
31401,1
21282,1
39433,1
39763,1
41371,1
48007,1
48502,1
48503,1
50482,1
56698,1
60708,1
198200,1
51797,1
18183,1
45873,1
135516,1
18114,1
38460,1
132862,1
135167,1
9303,1
9315,1
7563,1
18033,1
38680,1
38690,1
45996,1
38370,1
9396,1
9401,1
59365,1
9714,1
24003,1
24560,1
37343,1
45514,1
45661,1
55429,1
55740,1
56209,1
56290,1
58590,1
58898,1
58972,1
59164,1
59177,1
131210,1
132535,1
132779,1
133969,1
134014,1
134270,1
134316,1
134335,1
134922,1
134943,1
135031,1
135173,1
135242,1
135253,1
135795,1
135829,1
136302,1
136776,1
24111,1
24226,1
58913,1
9513,1
132434,1
38546,1
135181,1
9737,1
38800,1
135344,1
9794,1
24547,1
38019,1
56041,1
56042,1
56046,1
23862,1
133093,1
55508,1
55847,1
38437,1
45641,1
17981,1
135476,1
17416,1
58910,1
9988,1
17683,1
132787,1
17927,1
55515,1
38200,1
58945,1
58933,1
38797,1
10145,1
10200,1
56124,1
64088,1
131459,1
134056,1
135422,1
58452,1
265826,1
11580,1
22306,1
27845,1
14781,1
10391,1
395471,1
19182,1
27699,1
28223,1
28606,1
61632,1
262353,1
263011,1
263120,1
263361,1
263627,1
264171,1
264961,1
265337,1
265484,1
266251,1
267556,1
10452,1
27885,1
262230,1
10494,1
10653,1
11315,1
52427,1
265708,1
265760,1
25781,1
63381,1
54658,1
394846,1
11008,1
27865,1
27935,1
52292,1
52380,1
52413,1
262259,1
263769,1
264625,1
264725,1
265697,1
265777,1
14147,1
396123,1
26505,1
52389,1
11100,1
27405,1
11183,1
11192,1
394490,1
327775,1
17099,1
27334,1
53726,1
13438,1
11524,1
19793,1
11694,1
11588,1
19315,1
52232,1
61519,1
264849,1
32622,1
11727,1
394961,1
265215,1
22408,1
15100,1
52342,1
28238,1
52906,1
263027,1
263586,1
266019,1
26727,1
62931,1
12024,1
14090,1
12046,1
12076,1
26328,1
27631,1
12127,1
27287,1
60558,1
27357,1
20208,1
201986,1
59869,1
49056,1
12592,1
61090,1
41622,1
12646,1
15759,1
16047,1
16054,1
20519,1
20730,1
21105,1
21487,1
25231,1
29114,1
30767,1
31094,1
31112,1
31138,1
31364,1
33934,1
34205,1
34573,1
35239,1
41066,1
41556,1
41837,1
42514,1
43208,1
43235,1
44674,1
47236,1
47553,1
47955,1
48044,1
48462,1
49848,1
50716,1
50859,1
51495,1
51659,1
56358,1
57534,1
57882,1
59600,1
60651,1
61431,1
196742,1
197200,1
203597,1
206977,1
34421,1
203993,1
199738,1
35091,1
36920,1
37103,1
37269,1
37623,1
12529,1
16117,1
39193,1
12566,1
62178,1
28843,1
34326,1
47453,1
204873,1
29317,1
43237,1
39034,1
39221,1
56784,1
12697,1
48551,1
200127,1
39604,1
201426,1
29620,1
35191,1
43968,1
61078,1
197350,1
34786,1
31043,1
43144,1
29001,1
39056,1
25309,1
48862,1
60633,1
48147,1
48434,1
57218,1
59441,1
61246,1
34605,1
24744,1
16592,1
25607,1
27839,1
40336,1
52276,1
263238,1
50035,1
199136,1
20643,1
262739,1
49143,1
13003,1
13044,1
25367,1
21226,1
47370,1
48507,1
51086,1
13099,1
44514,1
15670,1
39676,1
34037,1
13214,1
13215,1
13230,1
28748,1
44253,1
198225,1
20934,1
24896,1
38961,1
50362,1
51875,1
34604,1
35686,1
26860,1
13578,1
13635,1
63911,1
13672,1
28087,1
265684,1
196962,1
13800,1
32262,1
13952,1
28404,1
17153,1
263688,1
14270,1
262995,1
263538,1
263984,1
265097,1
14397,1
14420,1
14636,1
14979,1
30440,1
14702,1
32959,1
262234,1
33098,1
16610,1
262869,1
266187,1
266223,1
52842,1
266491,1
54797,1
394279,1
20298,1
393521,1
36384,1
19086,1
30048,1
17380,1
19045,1
30663,1
395846,1
44171,1
48693,1
198961,1
31360,1
43405,1
34912,1
35238,1
60311,1
44078,1
197738,1
15599,1
29012,1
15638,1
197501,1
56975,1
15673,1
39761,1
34558,1
15736,1
15739,1
201977,1
15756,1
24872,1
49461,1
15780,1
60391,1
33847,1
60405,1
205301,1
207246,1
42533,1
41077,1
50875,1
56360,1
201727,1
20581,1
39574,1
37034,1
37475,1
16020,1
50827,1
61045,1
199289,1
16130,1
16145,1
60200,1
57801,1
16170,1
28824,1
44798,1
49570,1
327981,1
57261,1
199534,1
45010,1
16395,1
16503,1
36962,1
37424,1
37594,1
18839,1
54980,1
22608,1
52641,1
52657,1
52807,1
52852,1
53038,1
262332,1
262575,1
262814,1
263467,1
263565,1
263896,1
264356,1
265416,1
267020,1
267121,1
16835,1
46328,1
395727,1
53652,1
17379,1
135387,1
24209,1
38165,1
132074,1
24481,1
17498,1
17787,1
23674,1
38547,1
55414,1
136030,1
38288,1
23818,1
17680,1
133424,1
135776,1
17804,1
38562,1
45951,1
55406,1
63945,1
17831,1
17857,1
17864,1
17882,1
134018,1
38156,1
131769,1
64031,1
45296,1
18127,1
18153,1
132246,1
18196,1
18266,1
63883,1
131711,1
45552,1
131351,1
135375,1
18667,1
26619,1
262163,1
18710,1
264806,1
53084,1
262586,1
262956,1
263144,1
265239,1
265409,1
394647,1
27919,1
36383,1
47009,1
52366,1
19530,1
132899,1
64121,1
21992,1
393719,1
19875,1
32938,1
20180,1
52356,1
27890,1
27891,1
64245,1
133537,1
136786,1
20842,1
39434,1
39493,1
39613,1
41516,1
41957,1
43782,1
44056,1
44266,1
48354,1
51351,1
57214,1
59595,1
59734,1
60095,1
197078,1
198354,1
200513,1
206012,1
206753,1
20488,1
20525,1
50466,1
31213,1
60036,1
20714,1
20750,1
44913,1
48842,1
57010,1
59627,1
49628,1
51963,1
35662,1
39451,1
43179,1
198048,1
199354,1
21005,1
206778,1
21100,1
30745,1
21104,1
31738,1
34766,1
39299,1
39468,1
48924,1
57102,1
198152,1
21229,1
21236,1
59458,1
197882,1
39347,1
48716,1
205667,1
206528,1
43343,1
24688,1
201555,1
51230,1
47403,1
48106,1
32450,1
33514,1
21769,1
62754,1
21898,1
22110,1
22147,1
25623,1
52893,1
47036,1
26724,1
264351,1
40260,1
28231,1
263074,1
53497,1
265278,1
394098,1
27996,1
28051,1
52268,1
52326,1
52490,1
263790,1
265676,1
264318,1
202207,1
55008,1
262262,1
263686,1
23415,1
27653,1
27855,1
28053,1
263248,1
263689,1
263785,1
265636,1
38095,1
136499,1
131203,1
135382,1
136145,1
23729,1
23750,1
39664,1
24575,1
23935,1
45622,1
24210,1
24530,1
45289,1
56233,1
135484,1
136121,1
24066,1
24175,1
134023,1
134126,1
136439,1
132298,1
135654,1
136500,1
55559,1
56109,1
24499,1
59256,1
136076,1
136126,1
59279,1
132649,1
136065,1
24559,1
24590,1
24602,1
51280,1
51431,1
61316,1
24731,1
31321,1
62205,1
60815,1
41008,1
45043,1
24877,1
44009,1
60025,1
41436,1
43987,1
48932,1
41056,1
31205,1
35783,1
35807,1
44693,1
50547,1
60377,1
206059,1
41943,1
35377,1
41152,1
25561,1
199825,1
25474,1
25385,1
198134,1
25511,1
49101,1
25534,1
207151,1
35670,1
50882,1
25767,1
25769,1
52545,1
53149,1
262416,1
262798,1
264384,1
55130,1
26152,1
63482,1
27757,1
262549,1
262753,1
265175,1
264229,1
27708,1
328015,1
63414,1
54838,1
27047,1
27069,1
27136,1
27800,1
264773,1
264847,1
28610,1
52470,1
262181,1
27876,1
27896,1
27903,1
28027,1
52257,1
27995,1
265702,1
28049,1
266410,1
265365,1
28137,1
28144,1
28285,1
52607,1
61639,1
262759,1
263439,1
262657,1
262497,1
262531,1
264940,1
266371,1
266563,1
267052,1
267550,1
52804,1
266486,1
52576,1
263955,1
265019,1
266135,1
262599,1
264170,1
263125,1
264598,1
264871,1
53217,1
262272,1
262535,1
53225,1
61914,1
52706,1
266202,1
262711,1
264996,1
52549,1
52761,1
61681,1
263635,1
263996,1
264188,1
264368,1
265138,1
266393,1
52635,1
262304,1
263066,1
264006,1
264553,1
263443,1
264209,1
264444,1
53231,1
262322,1
28635,1
53116,1
40356,1
198608,1
44492,1
28746,1
50949,1
198669,1
28821,1
28877,1
39032,1
34855,1
42429,1
51273,1
56791,1
59428,1
203139,1
28938,1
47193,1
31721,1
41997,1
327924,1
29099,1
57422,1
48427,1
39237,1
199195,1
60442,1
48926,1
56627,1
200725,1
29252,1
29262,1
47159,1
57085,1
51653,1
31211,1
29443,1
37347,1
327891,1
199450,1
61146,1
37074,1
327947,1
60384,1
29674,1
48801,1
49257,1
30033,1
30072,1
30167,1
394414,1
46368,1
55183,1
43814,1
50613,1
30822,1
33770,1
33781,1
37124,1
37336,1
37371,1
37395,1
37485,1
37578,1
37604,1
327692,1
327799,1
327859,1
31169,1
37425,1
327802,1
39500,1
39839,1
31037,1
51002,1
43197,1
44572,1
57181,1
200634,1
31143,1
37390,1
57400,1
43569,1
31686,1
31435,1
49614,1
56897,1
31416,1
34221,1
60212,1
32205,1
393752,1
32626,1
393708,1
32715,1
37419,1
202535,1
44504,1
43435,1
34204,1
34770,1
43548,1
56394,1
60703,1
47698,1
41659,1
43316,1
43378,1
60055,1
201512,1
34426,1
34501,1
57374,1
61967,1
45044,1
43559,1
197726,1
47141,1
57999,1
207085,1
34909,1
49089,1
56762,1
42770,1
206026,1
41453,1
198171,1
35287,1
39685,1
196777,1
42088,1
42723,1
49444,1
57800,1
202960,1
207177,1
207238,1
35493,1
56350,1
35533,1
35572,1
50092,1
205270,1
205159,1
35815,1
36290,1
63374,1
36911,1
37230,1
36909,1
327852,1
36938,1
37286,1
37521,1
37302,1
327700,1
36959,1
37045,1
36977,1
37386,1
37057,1
37223,1
37016,1
328022,1
37489,1
327713,1
37184,1
328261,1
37533,1
328111,1
37706,1
37524,1
45642,1
38097,1
131772,1
55405,1
132372,1
38192,1
38249,1
38267,1
45729,1
38614,1
38744,1
56163,1
133786,1
55430,1
38901,1
39049,1
44619,1
61341,1
203374,1
205889,1
39426,1
39438,1
39529,1
39569,1
49879,1
42430,1
47271,1
44035,1
395619,1
196977,1
199754,1
41120,1
204060,1
43456,1
203224,1
41639,1
41709,1
41718,1
48234,1
59482,1
202974,1
61367,1
57262,1
205957,1
41920,1
41965,1
42852,1
59931,1
42314,1
51469,1
51541,1
60256,1
205206,1
42750,1
52168,1
48743,1
58076,1
61277,1
199102,1
205820,1
42956,1
56485,1
201508,1
200593,1
59895,1
43395,1
43712,1
59506,1
59573,1
62340,1
197740,1
205981,1
44096,1
201635,1
44170,1
57958,1
204152,1
44349,1
44394,1
56616,1
44590,1
51930,1
57034,1
44691,1
198706,1
49718,1
45054,1
135718,1
56140,1
58474,1
58443,1
137273,1
59148,1
133643,1
132426,1
132546,1
55403,1
132225,1
45504,1
45531,1
45578,1
63005,1
133383,1
136050,1
134718,1
45669,1
45731,1
133234,1
59343,1
131403,1
63747,1
64018,1
64074,1
132489,1
132622,1
134153,1
135071,1
135115,1
136266,1
136434,1
136563,1
136765,1
396076,1
49171,1
60039,1
47203,1
57394,1
47442,1
50257,1
196655,1
201587,1
47773,1
48878,1
52216,1
57143,1
59968,1
58271,1
49478,1
48592,1
58201,1
203393,1
48662,1
61087,1
58249,1
64402,1
206232,1
49033,1
49596,1
59720,1
56687,1
49699,1
56867,1
49810,1
60589,1
50187,1
50398,1
203363,1
202055,1
206611,1
206641,1
201725,1
200429,1
61982,1
56649,1
59616,1
199633,1
59912,1
51783,1
60582,1
59914,1
59962,1
60786,1
51835,1
263815,1
264628,1
264741,1
264761,1
265763,1
265772,1
265817,1
265835,1
265878,1
265786,1
265801,1
61552,1
263823,1
264643,1
265637,1
61794,1
262279,1
61714,1
52567,1
267562,1
52663,1
263522,1
52687,1
52695,1
52702,1
52709,1
53004,1
265134,1
265499,1
265947,1
265998,1
266470,1
266611,1
267477,1
52729,1
263385,1
61812,1
263159,1
266650,1
264333,1
264349,1
262801,1
52903,1
52978,1
262604,1
266247,1
52995,1
266150,1
262806,1
263456,1
264537,1
262872,1
265147,1
265290,1
262345,1
264873,1
265432,1
61859,1
262300,1
53211,1
61777,1
264490,1
264960,1
265463,1
53581,1
55181,1
58967,1
132976,1
134916,1
136556,1
64029,1
55828,1
56054,1
56242,1
136771,1
56399,1
56660,1
57461,1
61129,1
133325,1
57858,1
207176,1
58216,1
58251,1
64297,1
131450,1
131296,1
58820,1
136869,1
58629,1
59239,1
134529,1
136531,1
133866,1
132761,1
134382,1
136141,1
137048,1
135754,1
64075,1
134113,1
135597,1
132092,1
134732,1
136156,1
136461,1
58699,1
133957,1
136262,1
132543,1
133034,1
137403,1
132259,1
135353,1
59381,1
59382,1
205491,1
59527,1
59566,1
201628,1
62027,1
203500,1
203964,1
264977,1
262590,1
263360,1
264519,1
61695,1
263935,1
266358,1
264090,1
61934,1
62793,1
64486,1
131183,1
132023,1
132090,1
134990,1
133012,1
134185,1
136346,1
134059,1
134092,1
136363,1
135814,1
199127,1
198517,1
206744,1
207198,1
265706,1
264912,1
262461,1
263292,1
264528,1
262565,1
264449,1
263028,1
262521,1
266623,1
262542,1
264411,1
263840,1
265034,1
267044,1
266220,1
267512,1
263509,1
263000,1
263262,1
266018,1
264936,1
266568,1
265406,1
265122,1
264010,1
263638,1
263641,1
263879,1
266400,1
264211,1
264300,1
266979,1
265201,1
265470,1
328258,1
